id,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,lead_actors,y,
2326,tt5005454,cinebasura: la peli,cinebasura: la peli,2016,08/10/2016,"comedy, horror, sci-fi",90,spain,spanish,"paco fox, miguel ángel viruete","paco fox, miguel ángel viruete",pecker audiovisuals,"miguel ángel aijón, paco fox, natalia bilbao, agustín jiménez, darío frías, carlos zapata, alejandra saba, maite medina, miriam montero, jorge muñoz, cha fernández, carlos palencia, jose manuel sanz, maykel mario nicolás, rodrigo caro","two geeky video bloggers are sucked into a truly awful z movie. on their return to the real world, they discover they have been pursued by the tropes of the trashy films they adore.",4.4,175,,,$ 1655,,1,6,"miguel ángel aijón, paco fox, natalia bilbao, agust","ín jiménez, darío frías, carlos zapata, alejandra saba, maite medina, miriam montero, jorge muñoz, cha fernández, carlos palencia, jose manuel sanz, maykel mario nicolás, rodrigo caro",
2327,tt5005496,esa sensación,esa sensación,2016,29/01/2016,"comedy, drama",79,spain,spanish,"juan cavestany, julián génisson","juan cavestany, julián génisson",jcpc,"lorena iglesias, vito sanz, jorge suquet, miquel insua, nacho vera, pietro olivera, rocío mejías, david pareja, isabel quevedo, josé luis alcobendas, juanan lumbreras, bárbara santa-cruz, laura génisson, jordi aguilar, carmela lloret",a woman is romantically involved with a series of objects. a man wants to find out his father's secret. a virus spreads around town making people say and do things involuntarily. three ...,5.1,105,,,$ 2310,,,11,"lorena iglesias, vito sanz, jorge suquet, miquel insu","a, nacho vera, pietro olivera, rocío mejías, david pareja, isabel quevedo, josé luis alcobendas, juanan lumbreras, bárbara santa-cruz, laura génisson, jordi aguilar, carmela lloret",
2328,tt5011242,inhebek hedi,inhebek hedi,2016,14/03/2016,"drama, romance",88,"tunisia, belgium, france",arabic,mohamed ben attia,mohamed ben attia,nomadis images,"majd mastoura, rym ben messaoud, sabah bouzouita, hakim boumsaoudi, omnia ben ghali, sonia ben jemaa, arwa ben smail, ahmed hamdi, lilia kamoun, souhail abdeljaoued","hedi, a young man with great dreams, is struggling his way through social conventions in tunisia. while his mother tries to decide his life for him, hedi meets rim and suddenly he discovers that his world goes beyond and above conventions.",6.7,851,eur 1000000,,$ 406960,,4,51,"majd mastoura, rym ben messaoud, sabah bouzouit","a, hakim boumsaoudi, omnia ben ghali, sonia ben jemaa, arwa ben smail, ahmed hamdi, lilia kamoun, souhail abdeljaoued",
2329,tt5011290,zhi qing chun 2: yuan lai ni hai zai zhe li,zhi qing chun 2: yuan lai ni hai zai zhe li,2016,08/07/2016,"drama, romance",100,china,chinese,zhou tuo ru,"yi wu xin, tuo ru zhou",illusion film productions usa,"kris wu, yifei liu, kim scar, qin li, meng li, shao-wen hao, kimi qiao, ran chen","a wealthy young man pursues a young woman of modest means, but circumstances often separate them as the years pass.",5.2,644,,$ 96421,$ 48980792,,5,3,"kris wu, yifei liu, kim scar, qin li, meng li, shao-","wen hao, kimi qiao, ran chen",
2330,tt5013688,shelley,shelley,2016,01/12/2016,"drama, horror",92,"denmark, sweden","danish, english, norwegian, swedish, romanian",ali abbasi,"maren louise käehne, ali abbasi",profile pictures,"ellen dorrit petersen, cosmina stratan, peter christoffersen, björn andrésen, marianne mortensen, kenneth m. christensen, patricia schumann, marlon kindberg bach, elvira friis","louise and kasper want to become parents but louise is unable to have children. she seals a pact with her romanian maid, elena, to bear louise's child, but things don't turn out as they planned.",5.2,2853,,,,62,22,57,"ellen dorrit petersen, cosmina stratan, peter christ","offersen, björn andrésen, marianne mortensen, kenneth m. christensen, patricia schumann, marlon kindberg bach, elvira friis",
2331,tt5016946,handsome devil,handsome devil,2016,21/04/2017,"comedy, drama, sport",95,ireland,"english, latin",john butler,john butler,treasure entertainment,"fionn o'shea, ardal o'hanlon, amy huberman, ruairi o'connor, dick o'leary, hugh o'conor, patrick mcdonnell, ian downey, mark doherty, michael mcelhatton, andrew scott, moe dunford, norma sheahan, nicholas galitzine, daniel codd",ned and conor are forced to share a bedroom at their boarding school. the loner and the star athlete at this rugby-mad school form an unlikely friendship until it's tested by the authorities.,7.1,8601,eur 1055000,,$ 129391,60,29,44,"fionn o'shea, ardal o'hanlon, amy huberman, rua","iri o'connor, dick o'leary, hugh o'conor, patrick mcdonnell, ian downey, mark doherty, michael mcelhatton, andrew scott, moe dunford, norma sheahan, nicholas galitzine, daniel codd",
2332,tt5017928,dance camp,dance camp,2016,10/02/2016,"comedy, drama, musical",83,usa,english,"bert & bertie, amber templemore-finlayson","nick turner, rex new",awesomeness films,"brandon perea, richard balin, mary catalano, meg deangelis, gabriella demartino, niki demartino, amymarie gaertner, annie hamilton, nadji jeter, jordyn jones, anita kalathara, jamil khangura, philip labes, laird macintosh, jake paul","when hunter gets sent to a dance camp, he meets the girl of his dreams and together they attempt to beat out rival lance in the camp's competition.",4,456,,,,,2,1,"brandon perea, richard balin, mary catalano, meg d","eangelis, gabriella demartino, niki demartino, amymarie gaertner, annie hamilton, nadji jeter, jordyn jones, anita kalathara, jamil khangura, philip labes, laird macintosh, jake paul",
2333,tt5019884,monakh i bes,monakh i bes,2016,08/09/2016,"comedy, mystery",114,russia,russian,nikolay dostal,"yuriy arabov, nikolay dostal",etalon film,"timofey tribuntsev, georgiy fetisov, boris kamorzin, roman madyanov, sergey barkovskiy, mikhail krylov, mikhail milkis, tomas motskus, georgiy nazarenko, vladimir kapustin, nikolai shatokhin, tagir rakhimov, sergey mamaev, aleksandr deryabin, igor gudeyev",a new brother settles in the friary. but dark forces follow him into the monastery and from time to time they materialize as legion. legion has chosen ivan as the object of his devilish ...,6.8,862,rur 130000000,,$ 68963,,1,3,"timofey tribuntsev, georgiy fetisov, boris kamorzin,","roman madyanov, sergey barkovskiy, mikhail krylov, mikhail milkis, tomas motskus, georgiy nazarenko, vladimir kapustin, nikolai shatokhin, tagir rakhimov, sergey mamaev, aleksandr deryabin, igor gud",eyev
2334,tt5020372,kill ratio,kill ratio,2016,09/12/2016,action,86,usa,english,paul tanter,steven palmer peterson,benattar/thomas productions,"tom hopper, amy huberman, nick dunning, michelle lehane, lacy moore, brian mcguinness, luke hanlon, conor hegarty, sarah reddy, bryan harte, luke pierucci, aideen gohery, norbert selmaj, shi jiao sun, peter stears",an attack on the new president of a fledgling eastern european democracy pits an american covert operative against the country's ruthless military leader determined to seize control of the government.,4.1,840,,,,,20,9,"tom hopper, amy huberman, nick dunning, mich","elle lehane, lacy moore, brian mcguinness, luke hanlon, conor hegarty, sarah reddy, bryan harte, luke pierucci, aideen gohery, norbert selmaj, shi jiao sun, peter stears",
2335,tt5022702,hush,hush,2016,08/04/2016,"horror, thriller",82,usa,"english, american sign language",mike flanagan,"mike flanagan, kate siegel",intrepid pictures,"john gallagher jr., kate siegel, michael trucco, samantha sloyan, emma graves",a deaf and mute writer who retreated into the woods to live a solitary life must fight for her life in silence when a masked killer appears at her window.,6.6,85716,$ 1000000,,,67,345,177,"john gallagher jr., kate siegel, michael trucco, sama","ntha sloyan, emma graves",
2336,tt5024894,race to redemption,race to redemption,2016,05/08/2016,"drama, family",82,usa,english,teddy smith,"sean huze, gianna montelaro",33 pictures,"danielle campbell, luke perry, aiden flowers, candice michele barley, amy brassette, thomas francis murphy, lance e. nichols, jeremy sande, tony senzamici, wes lagarde, miles doleac, dean j. west, leticia jimenez, joseph rene, william mason wright","after losing her father, a young woman must find the strength to face her fears and compete in the race of her life or her family will lose everything.",4.9,264,,,,,3,,"danielle campbell, luke perry, aiden flowers, candi","ce michele barley, amy brassette, thomas francis murphy, lance e. nichols, jeremy sande, tony senzamici, wes lagarde, miles doleac, dean j. west, leticia jimenez, joseph rene, william mason wrigh",t
2337,tt5025550,der traumhafte weg,der traumhafte weg,2016,27/04/2017,"drama, romance",86,germany,"german, english, greek",angela schanelec,angela schanelec,filmgalerie 451,"miriam jakob, thorbjörn björnsson, maren eggert, phil hayes, anaïa zapp, petra trenkel, benjamin hassmann, michel drobnik, esther buss, stefan butzmühlen, ben carter, caroline garnell, helena hentschel, miriam horwitz, paula knüpling","a young german couple find their relationship tested after his mother suffers an accident. thirty years later, a middle-aged actress splits with her anthropologist husband. soon, these two couples' paths cross in unexpected ways.",5.9,263,,,,,2,40,"miriam jakob, thorbjörn björnsson, maren eggert,","phil hayes, anaïa zapp, petra trenkel, benjamin hassmann, michel drobnik, esther buss, stefan butzmühlen, ben carter, caroline garnell, helena hentschel, miriam horwitz, paula knüpl",ing
2338,tt5026038,reza a lenda,reza a lenda,2016,21/01/2016,"action, adventure, drama",87,brazil,portuguese,homero olivetto,"homero olivetto, patrícia andrade",bionica filmes,"cauã reymond, humberto martins, sophie charlotte, luisa arraes, júlio andrade, sílvia buarque, jesuíta barbosa, nanego lira, zezita matos, jonathan azevedo, arthur canavarro, poliana pieratti, nataly rocha, herberth vital","in an arid and poor region of brazil, bikers search for a miracle to make it rain and save the land, risking their lives.",5.4,495,,,$ 1217201,,3,10,"cauã reymond, humberto martins, sophie charlotte",", luisa arraes, júlio andrade, sílvia buarque, jesuíta barbosa, nanego lira, zezita matos, jonathan azevedo, arthur canavarro, poliana pieratti, nataly rocha, herberth vital",
2339,tt5026204,dobara phir se,dobara phir se,2016,25/11/2016,drama,127,pakistan,urdu,mehreen jabbar,bilal sami,ary digital network,"hareem farooq, shamim hilaly, adeel husain, ali kazmi, shaz khan, james koroni, atiqa odho, moosa rabbani, sonia rehman, sanam saeed, tooba siddiqui, michelle sohn",film's story revolves around a character of a divorced pakistani woman based in new york who visits an upscale connecticut suburb to visit her estranged ex-mother-in-law. courtesy wikipedia,6.5,403,,,$ 16818,,12,5,"hareem farooq, shamim hilaly, adeel husain, ali kaz","mi, shaz khan, james koroni, atiqa odho, moosa rabbani, sonia rehman, sanam saeed, tooba siddiqui, michelle sohn",
2340,tt5027116,corniche kennedy,corniche kennedy,2016,18/01/2017,drama,94,france,french,dominique cabrera,"dominique cabrera, maylis de kerangal",everybody on the deck,"aïssa maïga, lola créton, alain demaria, kamel kadri, moussa maaskri, linda lassoued, agnès regolo, cyril brunet, miguel furtado, franck cavanna, mama bouras, philippe géoni, julie lavocat, mélissa guilbert, hamza baggour",a young group of teenagers enjoying their summer on the beach of marseille france get involved in some drugs trafficking and investigated by police .,5.4,157,,,$ 109292,,,8,"aïssa maïga, lola créton, alain demaria, kamel kadri, m","oussa maaskri, linda lassoued, agnès regolo, cyril brunet, miguel furtado, franck cavanna, mama bouras, philippe géoni, julie lavocat, mélissa guilbert, hamza baggour",
2341,tt5027724,a guidebook to killing your ex,a guidebook to killing your ex,2016,07/06/2017,"comedy, drama, horror",71,"hungary, usa, uk","english, hungarian",józsef gallai,józsef gallai,elekes pictures,"balázs szitás, tímea virga, tamás szilágyi, olivia barta, shawn clankie, sándor gál, gary huston, zsuzsanna pintér, jános szedlák, tamás varga",a lonely man with an intention of documenting every important detail is planning to kill his ex-girlfriend within 72 hours only to realize things are not as easy as he previously imagined.,4.8,176,,,,,5,16,"balázs szitás, tímea virga, tamás szilágyi, olivia barta",", shawn clankie, sándor gál, gary huston, zsuzsanna pintér, jános szedlák, tamás varga",
2342,tt5028822,what happened last night,what happened last night,2016,04/11/2016,comedy,90,usa,english,candice t. cain,candice t. cain,gemelli films,"clayton snyder, alix kermes, mary beth kraese, neil samuels, charles cain, j. alex garcia, sue oppedisano, brooke capuano, judy san roman, alexis winter, debra cavaliere, donald j. tucker, t'keyah crystal keymáh, mikal oltedal, kim daniels","two college students, danny and sarah, are strangers until they wake up together after a night of partying. told in reverse time order, the story follows what happened the night before.",3.9,153,$ 800000,$ 10844,$ 10844,,5,1,"clayton snyder, alix kermes, mary beth kraese, neil s","amuels, charles cain, j. alex garcia, sue oppedisano, brooke capuano, judy san roman, alexis winter, debra cavaliere, donald j. tucker, t'keyah crystal keymáh, mikal oltedal, kim daniels",
2343,tt5029602,brice 3,brice 3,2016,19/10/2016,comedy,95,france,french,james huth,"laurent baffie, jean dujardin",mandarin films,"jean dujardin, clovis cornillac, bruno salomone, alban lenoir, noëlle perna, louis-do de lencquesaing, jean-michel lahmi, ida dufour, samuel besnard, stella trotonda, gabriel quefféléan, ruben berreby, raphaël yoyotte, justine vincens, niels bachet","brice is back. the world has changed, but not him. when his best friend marius needs his help, he travels to the other side of the world ... will the king stay on top?",4.2,1113,,,$ 14039310,,,5,"jean dujardin, clovis cornillac, bruno salomone, al","ban lenoir, noëlle perna, louis-do de lencquesaing, jean-michel lahmi, ida dufour, samuel besnard, stella trotonda, gabriel quefféléan, ruben berreby, raphaël yoyotte, justine vincens, niels b",achet
