id,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,,lead_actors,y
3644,tt1235796,ondine,ondine,2009,05/03/2010,"drama, mystery, romance",111,"ireland, usa","english, romanian, french",neil jordan,neil jordan,wayfare entertainment,"colin farrell, alicja bachleda, dervla kirwan, alison barry, marion o'dwyer, tony curran, mary o'shea, gemma reeves, stephen rea, norma sheahan, emil hostina, conor power, olwyn hanley, brendan mccormack, mark doherty",an irish fisherman discovers a woman in his fishing net whom his precocious daughter believes to be a selkie.,6.8,19253,$ 12000000,$ 550472,$ 1655149,65,56,119,,"colin farrell, alicja bachleda, dervla kirwan, alison","barry, marion o'dwyer, tony curran, mary o'shea, gemma reeves, stephen rea, norma sheahan, emil hostina, conor power, olwyn hanley, brendan mccormack, mark doherty"
3645,tt1235807,stay cool,stay cool,2009,16/09/2011,"comedy, drama, romance",94,usa,english,michael polish,mark polish,initiate productions,"winona ryder, mark polish, sean astin, hilary duff, josh holloway, jon cryer, chevy chase, jessica st. clair, frances conroy, marc blucas, joanna cassidy, dee wallace, michael gross, ken johnson, jessica schatz",an author who returns to his hometown to deliver a commencement address to a class of graduating high school students has to deal with his feelings for an old flame as well as the advances of a student who has the hots for him.,5,3137,$ 4500000,,,,12,9,,"winona ryder, mark polish, sean astin, hilary duff",", josh holloway, jon cryer, chevy chase, jessica st. clair, frances conroy, marc blucas, joanna cassidy, dee wallace, michael gross, ken johnson, jessica schatz"
3646,tt1235827,"boogie, el aceitoso","boogie, el aceitoso",2009,22/10/2009,"animation, action, crime",82,"argentina, mexico",spanish,gustavo cova,"roberto fontanarrosa, mario o. moreno",illusion studios,"pablo echarri, jesús ochoa, nancy dupláa, susana zabaleta, nicolás frías, marcelo armand, rufino gallo, diego brizzi, ricardo alanis, luciana falcón, karin zavala, hernán chiozza, mariano chiesa, ariel císter, ariel tarico","boogie is a violent and ruthless hit man who follows his own rules. women love him, criminals fear him.",6.4,1153,,,$ 519003,,7,11,,"pablo echarri, jesús ochoa, nancy dupláa, susana","zabaleta, nicolás frías, marcelo armand, rufino gallo, diego brizzi, ricardo alanis, luciana falcón, karin zavala, hernán chiozza, mariano chiesa, ariel císter, ariel tarico"
3647,tt1235836,journey to mecca,journey to mecca,2009,07/01/2009,"drama, history",45,"canada, usa","english, arabic",bruce neibaur,"carl knutson, bruce neibaur",desert door productions,"chems-eddine zinoune, hassam ghancy, essam edriss, nabil elouahabi, ben kingsley, nadim sawalha","one of the greatest travellers in human history, twenty-one-year-old law student ibn battutah set out alone to mecca from tangiers in 1325 and returned to morocco almost thirty years later....",6.2,438,,,$ 13488,,8,8,,"chems-eddine zinoune, hassam ghancy, essam edriss",", nabil elouahabi, ben kingsley, nadim sawalha"
3648,tt1235837,happily n'ever after 2,happily n'ever after 2,2009,02/10/2009,"animation, adventure, comedy",75,"usa, germany",english,"steven e. gordon, boyd kirkland",chris denk,baf berlin animation film,"g.k. bowes, kelly brewster, doug erholtz, jennie fahn, jim sullivan, kate higgins, helen niedwick, lex lang, catherine lavin, david lodge, cindy robinson, doug stone, kirk thornton",snow white must prevent her father from marrying a scheming witch who wants to rule fairytale land. animated.,3.8,1586,,,$ 739943,,18,9,,"g.k. bowes, kelly brewster, doug erholtz, jennie fah","n, jim sullivan, kate higgins, helen niedwick, lex lang, catherine lavin, david lodge, cindy robinson, doug stone, kirk thornton"
3649,tt1235838,how i got lost,how i got lost,2009,24/04/2009,drama,87,usa,english,joe leonard,joe leonard,blatantly subtle productions,"aaron stanford, keith boyd, takisha boyd, jacob fishel, jill flint, sayra player, nicole vicius, john pierson, emily wickersham, greg northrop, ryan holmcheck, ryan rossell, robert rossetti, jill frutkin, jace mclean","two friends deal with loss amidst events bigger than them. andrew is the friend we all have, the one who convinces you to come along despite your better judgment. talented but with ...",5.5,240,$ 500000,,,,2,8,,"aaron stanford, keith boyd, takisha boyd, jacob fish","el, jill flint, sayra player, nicole vicius, john pierson, emily wickersham, greg northrop, ryan holmcheck, ryan rossell, robert rossetti, jill frutkin, jace mclean"
3650,tt1235842,el niño pez,el niño pez,2009,09/04/2009,"drama, romance, thriller",96,"argentina, france, spain","spanish, guarani",lucía puenzo,"lucía puenzo, lucía puenzo",historias cinematograficas cinemania,"inés efron, mariela vitale, pep munné, diego velázquez, carlos bardem, arnaldo andré, ailín salas, sandra guida, julián doregger, paloma contreras, darío valenzuela, jerónimo perassolo, marco vera, sergio lapegüe, pedro di salvia","a desperate love story between two young girls of extremely different social backgrounds who, unable to find a place for their love in the world they live in, are pushed to commit a crime.",5.9,1976,,,$ 233461,,10,33,,"inés efron, mariela vitale, pep munné, diego velázq","uez, carlos bardem, arnaldo andré, ailín salas, sandra guida, julián doregger, paloma contreras, darío valenzuela, jerónimo perassolo, marco vera, sergio lapegüe, pedro di salvia"
3651,tt1235848,le jour où dieu est parti en voyage,le jour où dieu est parti en voyage,2009,28/10/2009,drama,100,"france, belgium",french,philippe van leeuw,philippe van leeuw,les films du mogho,"pacifique niyotwizera, afazali dewaele, lætitia reva, ruth nirere, juliette nsengiyumya, nirere shanel, mariam mupenzi, lola tuyaerts, emmanuel kayitaba, pierrick le pochat, aphrodice tuyizere, ismael dusengimana","film offers a new take on the rwandan genocide, through the first person experience of one woman as the horror descends.",6,260,,,$ 9315,,2,9,,"pacifique niyotwizera, afazali dewaele, lætitia reva,","ruth nirere, juliette nsengiyumya, nirere shanel, mariam mupenzi, lola tuyaerts, emmanuel kayitaba, pierrick le pochat, aphrodice tuyizere, ismael dusengimana"
3652,tt1236182,cendres et sang,cendres et sang,2009,09/09/2009,drama,105,"france, romania, portugal","french, romanian",fanny ardant,"ismail kadare, fanny ardant",alfama films,"ronit elkabetz, abraham belaga, marc ruchmann, claire bouanich, olga tudorache, ion besoiu, tudor istodor, madalina constantin, razvan vasilescu, andrei aradits, ion cosma, zoltan butuc, mircea andreescu, maria arabo, raphaël ayoun","exiled from her country since her husband's murder ten years earlier, judith lives in marseille with her three children. after having refused to see her family for years, judith, in spite ...",6.1,146,eur 3000000,,$ 4797,,,6,,"ronit elkabetz, abraham belaga, marc ruchmann, c","laire bouanich, olga tudorache, ion besoiu, tudor istodor, madalina constantin, razvan vasilescu, andrei aradits, ion cosma, zoltan butuc, mircea andreescu, maria arabo, raphaël ayoun"
3653,tt1236373,saidoweizu,saidoweizu,2009,31/10/2009,drama,124,"japan, usa","japanese, english",cellin gluck,"alexander payne, rex pickett",cine bazar,"griffin gluck, rinko kikuchi, morgan snyder, anna easteden, fumiyo kohinata, matthew asner, caroline paris gluck, katsuhisa namase, chuck rockford, gigi benson, montgomery paulsen, kyôka suzuki, maya waterman, david black, larry hanes","a middle-aged japanese man travels to california to attend the wedding of his american-based friend. prior to the big event, they take one last trip to napa valley, where they taste wine, dally with romance.",5.9,155,,,$ 1505324,,2,7,,"griffin gluck, rinko kikuchi, morgan snyder, anna","easteden, fumiyo kohinata, matthew asner, caroline paris gluck, katsuhisa namase, chuck rockford, gigi benson, montgomery paulsen, kyôka suzuki, maya waterman, david black, larry hanes"
3654,tt1236389,complici del silenzio,complici del silenzio,2009,17/04/2009,drama,100,"italy, spain, argentina",italian,stefano incerti,"stefano incerti, rocco oppedisano",surf film,"alessio boni, giuseppe battiston, jorge marrale, juan leyrado, florencia raggi, rita terranova, tomás fonzi, mariel quintela, diego gentile, marcelo melingo, fabián arenillas, daniele tedeschi, víctor hugo carrizo, liz moreno, rodrigo pedreira",an italian journalist covering the 1978 world cup in argentina is swept into the military junta's reign of terror.,6.9,111,eur 1500000,,$ 107947,,1,4,,"alessio boni, giuseppe battiston, jorge marrale, ju","an leyrado, florencia raggi, rita terranova, tomás fonzi, mariel quintela, diego gentile, marcelo melingo, fabián arenillas, daniele tedeschi, víctor hugo carrizo, liz moreno, rodrigo pedreira"
3655,tt1236397,a mulher invisível,a mulher invisível,2009,05/06/2009,comedy,105,brazil,portuguese,cláudio torres,"cláudio torres, adriana falcão",globo filmes,"selton mello, luana piovani, vladimir brichta, maria manoella, fernanda torres, paulo betti, maria luísa mendonça, thelmo fernandes, mário tati, danni carlos, karina bacchi, lúcio mauro, marcelo adnet, fernanda badaue, marly bueno","a romantic comedy in which a 35-year old man is abandoned by his wife and falls in love with his neighbor, a perfect, ideal woman. the only problem: she doesn't exist!",6.4,3112,,,$ 11436322,,4,5,,"selton mello, luana piovani, vladimir brichta, mar","ia manoella, fernanda torres, paulo betti, maria luísa mendonça, thelmo fernandes, mário tati, danni carlos, karina bacchi, lúcio mauro, marcelo adnet, fernanda badaue, marly bueno"
3656,tt1236440,lucky fritz,lucky fritz,2009,2009,"comedy, sci-fi",86,germany,english,stephen manuel,jason k. allen,zeitsprung entertainment,"corey feldman, john friedmann, nina kristin, julia dietze, axel wedekind, priscilla bergey, robert lyons, pierre shrady, eva-maria kurz, tom strauss, eve slatner, peter farkas, ben posener, clayton nemrow, harvey friedman","after he's struck by lightning for the third time, a shy country bumpkin discovers that everyone who comes in contact with him finds him irresistible.",5.7,573,,,,,1,1,,"corey feldman, john friedmann, nina kristin, juli","a dietze, axel wedekind, priscilla bergey, robert lyons, pierre shrady, eva-maria kurz, tom strauss, eve slatner, peter farkas, ben posener, clayton nemrow, harvey friedman"
3657,tt1236471,darfur,darfur,2009,29/04/2010,"drama, war",98,"canada, south africa, germany","english, arabic",uwe boll,"uwe boll, chris roland",event film distribution,"kristanna loken, david o'hara, noah dalton danby, matt frewer, hakeem kae-kazim, sammy sheik, maggie benedict, billy zane, edward furlong, fatima masapu, tshegofatso mashao, thando sibeko, yolanda msimanga, tauriq jenkins, olise ikechukwu","american journalists in sudan are confronted with the dilemma of whether to return home to report on the atrocities they have seen, or to stay behind and help some of the victims they have encountered.",5.9,2373,,,,,42,20,,"kristanna loken, david o'hara, noah dalton danby, m","att frewer, hakeem kae-kazim, sammy sheik, maggie benedict, billy zane, edward furlong, fatima masapu, tshegofatso mashao, thando sibeko, yolanda msimanga, tauriq jenkins, olise ikechukwu"
3658,tt1236484,stoic,stoic,2009,12/04/2009,"crime, drama",91,"canada, germany",english,uwe boll,uwe boll,event film distribution,"edward furlong, shaun sipos, sam levinson, steffen mennekes, reese alexander, daniel boileau, jamie switch, michael teigen",a heated game of poker causes three men incarcerated for nonviolent offenses to brutalize their cellmate before taking drastic measures in order to cover up their crime.,5,2441,$ 2000000,,,,26,23,,"edward furlong, shaun sipos, sam levinson, steffen","mennekes, reese alexander, daniel boileau, jamie switch, michael teigen"
3659,tt1237838,mystery team,mystery team,2009,17/01/2009,"comedy, crime, mystery",97,usa,english,dan eckman,"d.c. pierson, donald glover",derrick comedy productions,"donald glover, d.c. pierson, dominic dierkes, aubrey plaza, glenn kalison, peter saati, kay cannon, bobby moynihan, matt walsh, john lutz, robbie sublett, tom shillue, kevin brown, ellie kemper, jon daly",a group of former encyclopedia brown-style child-detectives struggle to solve an adult mystery.,6.7,8503,,$ 89442,$ 89442,42,36,36,,"donald glover, d.c. pierson, dominic dierkes, aubrey","plaza, glenn kalison, peter saati, kay cannon, bobby moynihan, matt walsh, john lutz, robbie sublett, tom shillue, kevin brown, ellie kemper, jon daly"
3660,tt1237958,doroppu,doroppu,2009,20/03/2009,comedy,122,japan,japanese,hiroshi shinagawa,"hiroshi shinagawa, hiroshi shinagawa",kadokawa pictures,"hiroki narimiya, hiro mizushima, yuika motokariya, yusuke kamiji, noriko nakagoshi, shô aikawa, yûji ayabe, ken'ichi endô, satoshi fujimoto, toshifumi fujimoto, razor ramon h.g., todd haberkorn, mitsumi hiromura, jun'ichi kômoto, jamie marchi","after dropping out of private school, hiroshi enrolls at a public school and falls in with a pack of unruly thugs. he loves the reckless partying, smoking and boozing - but can he hang when...",6.7,237,,,$ 19611028,,3,6,,"hiroki narimiya, hiro mizushima, yuika motokariya,","yusuke kamiji, noriko nakagoshi, shô aikawa, yûji ayabe, ken'ichi endô, satoshi fujimoto, toshifumi fujimoto, razor ramon h.g., todd haberkorn, mitsumi hiromura, jun'ichi kômoto, jamie marchi"
3661,tt1238291,five minutes of heaven,five minutes of heaven,2009,27/02/2009,"drama, thriller",89,"uk, ireland",english,oliver hirschbiegel,guy hibbert,bbc films,"mark ryder, diarmuid noyes, niamh cusack, mathew mcelhinney, conor macneill, paul garrett, kevin o'neill, gerard jordan, paula mcfetridge, gerry doherty, luke o'reilly, luke mcevoy, aoibheann biddle, ruth matthewson, carol moore","the story of former uvf member alistair little. twenty-five years after little killed joe griffen's brother, the media arrange an auspicious meeting between the two.",6.6,11839,,$ 15676,$ 284546,62,52,84,,"mark ryder, diarmuid noyes, niamh cusack, mathew","mcelhinney, conor macneill, paul garrett, kevin o'neill, gerard jordan, paula mcfetridge, gerry doherty, luke o'reilly, luke mcevoy, aoibheann biddle, ruth matthewson, carol moore"
